State,StateName,DistrictName,Phone,Website,Address,City,StateAbbr,Zip,NCES_ID,Type,LowestGrade,HighestGrade,Superintendent
IL,ILLINOIS,Marion/Clinton/Wash Co CTES,(618)548-6385,http://www.roe13.org,1475 W Whittaker St,Salem,IL,62881,1700245,Service agency,N,N,
IL,ILLINOIS,Evanston Dists 65/202 Jnt Agr,(847)859-8091,,1500 Mcdaniel Ave,Evanston,IL,60201,1700246,Specialized public school district,N,N,
IL,ILLINOIS,Morton Regional Del Sys,(708)780-2800,,2400 Home Ave,Berwyn,IL,60402,1700248,Service agency,N,N,
IL,ILLINOIS,Career Development System,(708)225-6023,http://www.careerdevelopmentsystem.org,16333 Kilbourne Ave,Oak Forest,IL,60452,1700249,Service agency,N,N,
IL,ILLINOIS,North Suburban Educ Reg for Voc,(847)692-8023,http://www.nserve.info,2601 Dempster St,Park Ridge,IL,60068,1700250,Service agency,N,N,
IL,ILLINOIS,Moraine Area Career System,(708)424-2000,http://www.macspartnership.com,4625 W 107th St,Oak Lawn,IL,60453,1700252,Service agency,N,N,
IL,ILLINOIS,Niles Twp District for Spec Educ,(847)965-9040,,8701 Menard Ave,Morton Grove,IL,60053,1700255,Specialized public school district,PK,12,
IL,ILLINOIS,Kishwaukee Educ Consortium,(815)825-2000,http://www.kecprograms.com,21255 Malta Rd,Malta,IL,60150,1700258,Service agency,N,N,
IL,ILLINOIS,Livingston Area Educ for Employ,(815)842-2557,http://www.lacc.k12.il.us/,1100 E Indiana Ave,Pontiac,IL,61764,1700261,Service agency,N,N,
IL,ILLINOIS,Heart of IL Low Incidence HILIA,(309)888-5120,,201 E Grove St,Bloomington,IL,61701,1700262,Specialized public school district,N,N,
IL,ILLINOIS,McLean/Dewitt Reg Voc System,(309)829-8671,http://www.district87.org/domain/197,1202 E Locust St,Bloomington,IL,61701,1700263,Service agency,N,N,
IL,ILLINOIS,DuPage Area Occup Educ Sys,(630)691-7591,http://www.tcdupage.org,301 S Swift Rd,Addison,IL,60101,1700264,Service agency,N,N,
IL,ILLINOIS,Ohio & Wabash Valley Reg Voc Sys,(618)378-2274,http://www.roe20.org/partners/ohio-and-wabash-valley-regional-vocational-system,800 S Division St,Norris City,IL,62869,1700265,Service agency,N,N,
IL,ILLINOIS,Franklin County Reg Del System,(618)438-9711,,901 Public Sq,Benton,IL,62812,1700266,Service agency,N,N,
IL,ILLINOIS,Rend Lake Area Reg Del System,(618)244-8040,http://www.mvths.org,1710 Broadway St,Mount Vernon,IL,62864,1700270,Service agency,N,N,
IL,ILLINOIS,Western Area Career System 265,(309)837-4821,http://www.roe26.net/wacs,130 S Lafayette St Ste 200,Macomb,IL,61455,1700271,Service agency,N,N,
IL,ILLINOIS,West Central IL Spec Educ Coop,(309)837-3911,,130 S Lafayette St Ste 201,Macomb,IL,61455,1700272,Specialized public school district,N,N,
IL,ILLINOIS,Delabar CTE System,(309)734-6822,http://www.roe33.net/careerandtechnicaleducation,105 N E St Ste 1,Monmouth,IL,61462,1700273,Service agency,N,N,
IL,ILLINOIS,Jackson/Perry Co Reg Del System,(618)357-2828,,3764 State Route 13/127,Pinckneyville,IL,62274,1700274,Service agency,N,N,
IL,ILLINOIS,Kankakee Area Reg Voc Ed System,(815)939-4971,http://www.kacc-il.org/vnews/display.v/SEC/KARVES,4083 N 1000w Rd,Bourbonnais,IL,60914,1700276,Service agency,N,N,
IL,ILLINOIS,Iroquois Area Reg Del System,(309)333-6540,,529 East 2nd Street,Gilman,IL,60955,1700277,Service agency,N,N,
IL,ILLINOIS,Valley Educ for Employ System,(630)466-2905,http://www.valees.org,RR 47 Waubonsee,Sugar Grove,IL,60554,1700278,Service agency,N,N,
IL,ILLINOIS,Northern Kane Co Reg Voc System,(847)464-6005,http://northernkanepathways.com/,275 South St,Burlington,IL,60109,1700279,Service agency,N,N,
IL,ILLINOIS,Lake County Area Voc System,(847)543-6000,http://www.techcampus.org,19525 W Washington St,Grayslake,IL,60030,1700281,Service agency,N,N,
IL,ILLINOIS,Starved Rock for Voc Tech Ed,(815)410-0272,http://www.sravte.org/,200 9th St,Peru,IL,61354,1700283,Service agency,N,N,
IL,ILLINOIS,Lincolnland Reg Del System,(217)732-4131,http://sites.google.com/a/ltec41.org/ltec-home-website/,1000 Railer Way,Lincoln,IL,62656,1700284,Service agency,N,N,
IL,ILLINOIS,Heartland Region,(217)872-4056,http://www.tech-academy.org,1 College Park,Decatur,IL,62521,1700285,Service agency,N,N,
IL,ILLINOIS,Central Ill Rural Region,(618)498-5541,,303 W Exchange St,Jerseyville,IL,62052,1700286,Service agency,N,N,
IL,ILLINOIS,Madison Co Career & Tech Ed Sys,(618)655-6415,http://www.madisoncountycte.com/,6161 Center Grove Rd,Edwardsville,IL,62025,1700288,Service agency,N,N,
IL,ILLINOIS,Central IL Voc Ed Coop,(309)367-2783,http://www.civec.org/,101 W Madison St,Metamora,IL,61548,1700289,Service agency,N,N,
IL,ILLINOIS,Okaw Regional Voc System,(618)826-5471,http://www.roe45.net/,1 Taylor St Rm 101,Chester,IL,62233,1700292,Service agency,N,N,
IL,ILLINOIS,Two Rivers Career Educ System,(217)452-7239,http://sites.google.com/view/tworiverscareereducationsystem/home,651 S Morgan St Rm 119,Virginia,IL,62691,1700293,Service agency,N,N,
IL,ILLINOIS,Peoria Educ Reg for Empl Traing,(309)693-7373,http://www.perfectpeoria.com,2000 W Pioneer Pkwy,Peoria,IL,61615,1700294,Service agency,N,N,
IL,ILLINOIS,Quad City Career and Tech Ed Cons,(309)752-1691,http://www.uths.net/,1275 Avenue of The Cities,East Moline,IL,61244,1700295,Service agency,N,N,
IL,ILLINOIS,Southwestern Illinois Career & TE,(618)632-3507,http://www.oths.us/domain/25,600 S Smiley St,O Fallon,IL,62269,1700297,Service agency,N,N,
IL,ILLINOIS,ESL Regional Vocational System,(618)646-3101,http://www.estl189.com/domain/37,1005 State St,East Saint Louis,IL,62201,1700298,Service agency,N,N,
IL,ILLINOIS,Regional Office of Car/Tech Educ,(217)529-5431,http://www.rocte.com,2201 Toronto Rd,Springfield,IL,62712,1700299,Service agency,N,N,
IL,ILLINOIS,Vermilion Voc Ed Deliver System,(217)443-8742,http://www.dacc.edu/collegeexpress,2000 E Main 110 LH,Danville,IL,61832,1700304,Service agency,N,N,
IL,ILLINOIS,Whiteside Regional Voc System,(815)626-5810,http://www.wacc.cc,1608 5th Ave,Sterling,IL,61081,1700306,Service agency,N,N,
IL,ILLINOIS,Three Rivers EFE System,(815)280-2990,http://www.cteintrees.org/,1215 Houbolt Rd,Joliet,IL,60431,1700308,Service agency,N,N,
IL,ILLINOIS,Tazewell Co Area EFE RDS,(309)353-5011,http://www.efe320.org/,200 S 2nd St Ste 12,Pekin,IL,61554,1700309,Service agency,N,N,
IL,ILLINOIS,West Carroll CUSD 314,(815)244-2005,http://www.wc314.org,633 S East St,Mount Carroll,IL,61053,1700310,Regular public school district that is not a component of a supervisory union,PK,12,Dr. Heidi Deininger
IL,ILLINOIS,South Eastern Sp Ed Program,(618)455-3396,,500 S Scott Ave,Newton,IL,62448,1700311,Specialized public school district,KG,12,
IL,ILLINOIS,Eisenhower Cooperative,(708)389-7580,,5318 135Th St,Crestwood,IL,60418,1700312,Specialized public school district,PK,08,
IL,ILLINOIS,Educ for Employment Sys 330,(217)355-1382,,2400 W Bradley Ave # A113,Champaign,IL,61821,1700313,Service agency,N,N,
IL,ILLINOIS,West Prairie CUSD 103,(309)776-3180,http://www.wp103.org,204 S Hun St,Colchester,IL,62326,1700314,Regular public school district that is not a component of a supervisory union,PK,12,Mrs. Paula Markey
IL,ILLINOIS,NW Educ Cncl for Student Success,(847)718-6800,http://www.necsspartnership.com,2121 S Goebbert Rd,Arlington Heights,IL,60005,1700317,Service agency,N,N,
IL,ILLINOIS,West Central CUSD 235,(309)627-2371,http://www.wc235.k12.il.us,1514 US Route 34,Biggsville,IL,61418,1700319,Regular public school district that is not a component of a supervisory union,PK,12,Stacey Day
IL,ILLINOIS,Monmouth-Roseville CUSD 238,(309)734-4712,http://www.mr238.org,105 N E St,Monmouth,IL,61462,1700320,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Edward D Fletcher
IL,ILLINOIS,United CUSD 304,(309)734-9413,http://www.u304.org,1905 100th St,Monmouth,IL,61462,1700321,Regular public school district that is not a component of a supervisory union,PK,12,Thomas Hawkins
IL,ILLINOIS,Henry-Stark County Spec Ed Dist,(309)852-5696,,1318 W 6th St,Kewanee,IL,61443,1700322,Specialized public school district,N,N,
IL,ILLINOIS,Crescent Iroquois CUSD 249,(815)683-2141,http://www.ccgshawks.net/,600 South St,Crescent City,IL,60928,1700323,Regular public school district that is not a component of a supervisory union,KG,05,Mr. Lucas Schroeder
IL,ILLINOIS,Sangamon Valley CUSD 9,(217)668-2338,http://www.sangamonvalley.org,398 N Illinois St,Niantic,IL,62551,1700324,Regular public school district that is not a component of a supervisory union,PK,12,Dr. Jonathan D Field
IL,ILLINOIS,Region III Spec Ed Coop,(618)462-1031,,1800 Storey Ln,Cottage Hills,IL,62018,1700325,Specialized public school district,KG,12,
IL,ILLINOIS,El Paso-Gridley CUSD 11,(309)527-4410,http://www.unit11.org,97 W 5th St,El Paso,IL,61738,1700326,Regular public school district that is not a component of a supervisory union,PK,12,Dr. DeAnn Heck
IL,ILLINOIS,McHenry Co Coop for Employ Educ,(815)501-3920,,408 S Il Route 31,Mchenry,IL,60050,1700327,Service agency,N,N,
IL,ILLINOIS,Jamp Spec Educ Services,(618)634-9800,,751 Ullin Ave,Ullin,IL,62992,1700329,Specialized public school district,KG,12,
IL,ILLINOIS,Prairieview-Ogden CCSD 197,(217)583-3300,http://www.pvo.k12.il.us,106 N Vine St,Royal,IL,61871,1700330,Regular public school district that is not a component of a supervisory union,PK,08,Mr. Todd Wilson
IL,ILLINOIS,Schuyler-Industry CUSD 5,(217)322-4311,http://www.sid5.com,740 Maple Ave,Rushville,IL,62681,1700332,Regular public school district that is not a component of a supervisory union,PK,12,Dr. Beau Fretueg
IL,ILLINOIS,Chester N HSD 122,(618)680-0154,http://www.roe45.org,134 N Main St,Red Bud,IL,62278,1700333,Regular public school district that is not a component of a supervisory union,N,N,Mr. Ryan McClellan
IL,ILLINOIS,La Harpe CSD 347,(217)659-7739,http://www.laharpeeagles.org/,404 W Main St,La Harpe,IL,61450,1701381,Regular public school district that is not a component of a supervisory union,PK,08,Dr. Janet Lynn Gladu
IL,ILLINOIS,Thompsonville CUSD 174,(618)627-2446,http://www.tvilleschools.org,21191 Shawneetown Rd,Thompsonville,IL,62890,1701382,Regular public school district that is not a component of a supervisory union,PK,12,Lindsay Robinson
IL,ILLINOIS,Illini West H S Dist 307,(217)357-9607,http://www.illiniwest.org,403 Walnut St,Carthage,IL,62321,1701384,Regular public school district that is not a component of a supervisory union,09,12,Mr. Jay Harnack
IL,ILLINOIS,Carthage ESD 317,(217)357-3922,http://www.cesd317.org,210 S Adams St,Carthage,IL,62321,1701385,Regular public school district that is not a component of a supervisory union,PK,08,Dustin Day
IL,ILLINOIS,Western CUSD 12,(217)335-2323,http://westerncusd12.org,401 McDonough St,Barry,IL,62312,1701387,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Darin Powell
IL,ILLINOIS,Dallas ESD 327,(217)852-3201,http://www.dcbulldogs.com,921 Creamery Hill Rd,Dallas City,IL,62330,1701388,Regular public school district that is not a component of a supervisory union,PK,08,Alissa Tucker
IL,ILLINOIS,Flanagan-Cornell Dist 74,(815)796-2233,http://www.fc74.org,202 E Falcon Hwy,Flanagan,IL,61740,1701390,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Jeremy Heck
IL,ILLINOIS,Wilmette Comm Sp Ed Agreement,(847)512-6004,,615 Locust Rd,Wilmette,IL,60091,1701391,Specialized public school district,N,N,
IL,ILLINOIS,Southwest Cook Coop Spec Ed,(708)687-0900,,6020 151st St,Oak Forest,IL,60452,1701392,Specialized public school district,N,N,
IL,ILLINOIS,Grundy County Spec Educ Coop,(815)942-5780,,725 School St,Morris,IL,60450,1701393,Specialized public school district,N,N,
IL,ILLINOIS,Des Plaines Valley EFE,(708)779-4448,,2000 5th Ave M100,River Grove,IL,60171,1701394,Service agency,N,N,
IL,ILLINOIS,Mercer County School District 404,(309)582-2238,http://www.mercerschools.org,203 N Washington St,Joy,IL,61260,1701395,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Alan Boucher
IL,ILLINOIS,Coop Assoc for Spec Educ,(630)942-5600,,290 Town Center Ln Ste 2,Glendale Hts,IL,60139,1701396,Specialized public school district,N,N,
IL,ILLINOIS,Paris Cooperative High School,(217)466-1175,,14040 E 1200th Rd,Paris,IL,61944,1701397,Regular public school district that is not a component of a supervisory union,09,12,
IL,ILLINOIS,Southland College Prep Chtr HS,(708)748-0100,http://www.sd162.org/southland,4601 Sauk Trl,Richton Park,IL,60471,1701400,Independent charter district,09,12,
IL,ILLINOIS,North Mac CUSD 34,(217)627-2915,http://www.northmacschools.org,525 N 3rd St,Girard,IL,62640,1701403,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Kyle Hacke
IL,ILLINOIS,Odin PSD 722,(618)740-4183,http://www.odinpublicschools.org,102 S Merritt St,Odin,IL,62870,1701404,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Quinton  Marcum
IL,ILLINOIS,South Macoupin Association,(618)635-8230,,701 N Deneen St,Staunton,IL,62088,1701408,Specialized public school district,N,N,
IL,ILLINOIS,Williamson Co CTE System,(618)993-2138,,411 S Court St,Marion,IL,62959,1701409,Service agency,N,N,
IL,ILLINOIS,Horizon Science Acad-McKinley Pk,(773)247-8400,http://www.hsamckinley.org,2245 W Pershing Rd,Chicago,IL,60609,1701410,Independent charter district,KG,12,
IL,ILLINOIS,East Coloma - Nelson CESD 20,(815)625-4400,http://ecolomanelson.net,1602 Dixon Rd,Rock Falls,IL,61071,1701411,Regular public school district that is not a component of a supervisory union,PK,08,Mr. Christopher Lensing
IL,ILLINOIS,Horizon Science Acad-Belmont,(773)853-2093,http://www.hsabelmont.org,4801 W Peterson Ave Ste 525,Chicago,IL,60646,1701412,Independent charter district,KG,10,
IL,ILLINOIS,Abingdon-Avon CUSD 276,(309)462-2301,,507 N Monroe St Ste 3,Abingdon,IL,61410,1701413,Regular public school district that is not a component of a supervisory union,PK,12,Mr. William Walters
IL,ILLINOIS,Rural Champaign Co Spec Ed Coop,(217)892-8877,,807 N Mattis Ave,Champaign,IL,61821,1701414,Specialized public school district,N,N,
IL,ILLINOIS,Milford Area PSD 124,(815)889-5176,,208 S Chicago St,Milford,IL,60953,1701416,Regular public school district that is not a component of a supervisory union,PK,12,
IL,ILLINOIS,Bluford Unit School District 318,(618)732-8242,,901 6th St,Bluford,IL,62814,1701417,Regular public school district that is not a component of a supervisory union,PK,12,Dr. Adam Cross
IL,ILLINOIS,Salt Fork CUSD 512,(217)427-2116,,701 1/2 W Vermilion St,Catlin,IL,61817,1701418,Regular public school district that is not a component of a supervisory union,PK,12,
IL,ILLINOIS,Spring Garden CCSD 178,(618)244-8070,,14975 E Bakerville Rd,Mount Vernon,IL,62864,1701419,Regular public school district that is not a component of a supervisory union,KG,08,
IL,ILLINOIS,Exceptional Learners,(224)513-6444,,990 Corporate Woods Pkwy,Vernon Hills,IL,60061,1701420,Specialized public school district,06,12,
IL,ILLINOIS,Northwest Sp Ed Cooperative,(815)599-1947,,310 N West St,Elizabeth,IL,61028,1701421,Specialized public school district,N,N,
IL,ILLINOIS,Woodlawn Unit School District 209,(618)735-2631,,300 N Central St,Woodlawn,IL,62898,1701422,Regular public school district that is not a component of a supervisory union,PK,12,Mr. Eric Helbig
IL,ILLINOIS,LEARN John and Kathy Schreiber Ch,(847)377-0690,http://www.learncharter.org,1200 W Glen Flora Ave,Waukegan,IL,60085,1701423,Independent charter district,KG,08,
IL,ILLINOIS,Betty Shabazz  Internl Chrtr Sch,(773)651-1221,http://bsics.org,7823 S Ellis Ave,Chicago,IL,60619,1701424,Independent charter district,KG,08,
IL,ILLINOIS,School Assn For Special Educ,(630)778-4500,,2900 Ogden Ave,Lisle,IL,60532,1701425,Specialized public school district,N,N,
IL,ILLINOIS,ACE Amandla Charter School,(773)535-7150,http://www.aceamandla.org,6820 S Washtenaw Ave,Chicago,IL,60629,1701426,Independent charter district,09,12,
IL,ILLINOIS,Plano Area Special Ed Coop,(630)552-8978,,800 S Hale St,Plano,IL,60545,1701428,Specialized public school district,N,N,
IL,ILLINOIS,IL Dept of Chldrn and Family Svcs,(312)814-2409,,100 W Randolph St 6-229,Chicago,IL,60601,1701429,State operated agency,N,N,
IL,ILLINOIS,Career Preparation Network,(708)560-3197,,1515 W Exchange St,Crete,IL,60417,1701430,Service agency,N,N,
IL,ILLINOIS,Knox Warren Spec Ed Districts,(309)351-7224,,311 E Main St Ste 632,Galesburg,IL,61401,1701432,Specialized public school district,N,N,
IL,ILLINOIS,B H R A Cooperative HS,(217)759-7261,,17268 E 2750 North Rd,Bismarck,IL,61814,1701433,Regular public school district that is not a component of a supervisory union,09,12,
IL,ILLINOIS,Dimmick Comm Cons SD #175,(815)223-2933,,297 N 33rd Rd,La Salle,IL,61301,1701434,Regular public school district that is not a component of a supervisory union,PK,08,
IL,ILLINOIS,Elgin Math and Science Acad Chtr,(630)883-5013,http://elginmathandscience.com,1600 Dundee Ave,Elgin,IL,60120,1701435,Independent charter district,KG,08,
IL,ILLINOIS,Woodford Cty Special Ed Assoc,(309)367-4901,,205 S Engelwood Dr,Metamora,IL,61548,1701437,Specialized public school district,N,N,
IL,ILLINOIS,Intrinsic 2 Charter High School,(708)887-2810,,79 W Monroe St Ste 400,Chicago,IL,60603,1701438,Independent charter district,09,12,
IL,ILLINOIS,S Will Co Coop for Spec Ed,(815)741-7777,,815 N Larkin Ave # Ste107,Joliet,IL,60435,1701439,Specialized public school district,N,N,
IL,ILLINOIS,IL Spec Ed Charter Coop,(773)535-7150,,6820 S Washtenaw Ave,Chicago,IL,60629,1701441,Specialized public school district,N,N,
IL,ILLINOIS,NPT Special Education Coop,(217)562-9346,,600 1St St,Pana,IL,62557,1701442,Specialized public school district,N,N,
IL,ILLINOIS,Addison SD 4,(630)458-2425,http://www.asd4.org,222 Kennedy Dr,Addison,IL,60101,1703150,Regular public school district that is not a component of a supervisory union,PK,08,Dr. Nick Sutton
IL,ILLINOIS,Akin CCSD 91,(618)627-2180,http://www.akin91.com,21962 Akin Blacktop,Akin,IL,62890,1703210,Regular public school district that is not a component of a supervisory union,PK,08,Dr. Tammy McCollum
IL,ILLINOIS,Albers SD 63,(618)248-5146,http://www.albersschool.dyndns.org,206 N Broadway,Albers,IL,62215,1703270,Regular public school district that is not a component of a supervisory union,PK,08,Mike Toeben
IL,ILLINOIS,Alden Hebron SD 19,(815)648-2442,http://www.alden-hebron.org,9604 Illinois St,Hebron,IL,60034,1703300,Regular public school district that is not a component of a supervisory union,PK,12,Mrs. Tiffany Elswick
IL,ILLINOIS,Allen-Otter Creek CCSD 65,(815)586-4611,http://ransomgradeschool.net,400 S Lane St,Ransom,IL,60470,1703420,Regular public school district that is not a component of a supervisory union,KG,08,Dr. Lindsey  Paul
IL,ILLINOIS,Allendale CCSD 17,(618)299-3161,http://www.allendaleschool.net/,101 N 3rd St,Allendale,IL,62410,1703450,Regular public school district that is not a component of a supervisory union,PK,08,Mr. Robert L Bowser
